OMNIWeb Plus Browser Results
2025  73  6   -41
2025  73  7   -31
2025  73  8   -34
2025  73  9   -33
2025  73 10   -26
2025  73 11   -32
2025  73 12   -27
2025  73 13   -27
2025  73 14   -30
2025  73 15   -27
2025  73 16   -29
2025  73 17   -27
2025  73 18   -24
2025  73 19   -23
2025  73 20   -28
2025  73 21   -31
2025  73 22   -24
2025  73 23   -28
2025  74  0   -20
2025  74  1   -14
2025  74  2   -11
2025  74  3   -16
2025  74  4   -21
2025  74  5   -19
2025  74  6   -21
2025  74  7   -25
2025  74  8   -26
2025  74  9   -19
2025  74 10   -22
2025  74 11   -32
2025  74 12   -39
2025  74 13   -37
2025  74 14   -28
2025  74 15   -32
2025  74 16   -34
2025  74 17   -29
2025  74 18   -26
2025  74 19   -25
2025  74 20   -25
2025  74 21   -23
2025  74 22   -23
2025  74 23   -18
2025  75  0   -13
2025  75  1   -10
2025  75  2    -7
2025  75  3    -6
2025  75  4    -9
2025  75  5   -10
2025  75  6   -12
2025  75  7    -8
2025  75  8    -8
2025  75  9   -13
2025  75 10   -19
2025  75 11   -21
2025  75 12   -23
2025  75 13   -20
2025  75 14   -19
2025  75 15   -20
2025  75 16   -15
2025  75 17   -13
2025  75 18   -12
2025  75 19    -8
2025  75 20   -13
2025  75 21   -17
2025  75 22   -11
2025  75 23   -10
2025  76  0    -9
2025  76  1    -7
2025  76  2    -4
2025  76  3    -6
2025  76  4   -12
2025  76  5   -19
2025  76  6   -26
2025  76  7   -23
2025  76  8   -19
2025  76  9   -28
2025  76 10   -23
2025  76 11   -22
2025  76 12   -21
2025  76 13   -20
2025  76 14   -17
2025  76 15   -18
2025  76 16   -18
2025  76 17   -10
2025  76 18   -10
2025  76 19    -7
2025  76 20    -9
2025  76 21    -5
2025  76 22    -3
2025  76 23   -10
2025  77  0    -9
2025  77  1    -5
2025  77  2   -14
2025  77  3   -19
2025  77  4   -20
2025  77  5   -22
2025  77  6   -25
2025  77  7   -22
2025  77  8   -29
2025  77  9   -28
2025  77 10   -20
2025  77 11   -21
2025  77 12   -23
2025  77 13   -33
2025  77 14   -38
2025  77 15   -28
2025  77 16   -22
2025  77 17   -27
2025  77 18   -20
2025  77 19   -15
2025  77 20   -12
2025  77 21   -16
2025  77 22   -18
2025  77 23   -17
2025  78  0   -18
2025  78  1   -22
2025  78  2   -25
2025  78  3   -25
2025  78  4   -24
2025  78  5   -38
2025  78  6   -49
2025  78  7   -47
2025  78  8   -46
2025  78  9   -43
2025  78 10   -41
2025  78 11   -31
2025  78 12   -26
2025  78 13   -25
2025  78 14   -25
2025  78 15   -26
2025  78 16   -23
2025  78 17   -22
2025  78 18   -28
2025  78 19   -31
2025  78 20   -28
2025  78 21   -25
2025  78 22   -21
2025  78 23   -19
2025  79  0   -20
2025  79  1   -18
2025  79  2   -17
2025  79  3   -17
2025  79  4   -13
2025  79  5   -11
2025  79  6   -12
2025  79  7   -13
2025  79  8   -10
2025  79  9   -10
2025  79 10    -9
2025  79 11   -10
2025  79 12    -9
2025  79 13    -9
2025  79 14    -8
2025  79 15    -9
2025  79 16    -7
2025  79 17    -9
2025  79 18    -6
2025  79 19    -2
2025  79 20    -1
2025  79 21    -1
2025  79 22     1
2025  79 23    -2
2025  80  0    -1
2025  80  1     2
2025  80  2     9
2025  80  3    18
2025  80  4    16
2025  80  5    15
2025  80  6     9
2025  80  7    10
2025  80  8     9
2025  80  9     7
2025  80 10     8
2025  80 11     3
2025  80 12     1
2025  80 13     5
2025  80 14    23
2025  80 15    35
2025  80 16    58
2025  80 17    54
2025  80 18    55
2025  80 19    12
2025  80 20   -23
2025  80 21   -24
2025  80 22   -14
2025  80 23   -15
2025  81  0   -28
2025  81  1   -38
2025  81  2   -54
2025  81  3   -54
2025  81  4   -48
2025  81  5   -53
2025  81  6   -54
2025  81  7   -46
2025  81  8   -38
2025  81  9   -32
2025  81 10   -31
2025  81 11   -33
2025  81 12   -40
2025  81 13   -47
2025  81 14   -51
2025  81 15   -43
2025  81 16   -45
2025  81 17   -52
2025  81 18   -50
2025  81 19   -45
2025  81 20   -44
2025  81 21   -53
2025  81 22   -61
2025  81 23   -50
2025  82  0   -41
2025  82  1   -38
2025  82  2   -37
2025  82  3   -32
2025  82  4   -33
2025  82  5   -32
2025  82  6   -31
2025  82  7   -31
2025  82  8   -34
2025  82  9   -37
2025  82 10   -33
2025  82 11   -32
2025  82 12   -30
2025  82 13   -31
2025  82 14   -28
2025  82 15   -24
2025  82 16   -16
2025  82 17   -11
2025  82 18   -11
2025  82 19   -11
2025  82 20    -9
2025  82 21    -6
2025  82 22   -12
2025  82 23   -13
2025  83  0    -7
2025  83  1     7
2025  83  2    -1
2025  83  3    -8
2025  83  4   -11
2025  83  5     2
2025  83  6    -1
2025  83  7    -2
2025  83  8   -11
2025  83  9    -9
2025  83 10    -7
2025  83 11   -26
2025  83 12   -39
2025  83 13   -42
2025  83 14   -47
2025  83 15   -45
2025  83 16   -36
2025  83 17   -39
2025  83 18   -42
2025  83 19   -41
2025  83 20   -37
2025  83 21   -31
2025  83 22   -29
2025  83 23   -26
2025  84  0   -21
2025  84  1   -19
2025  84  2   -22
2025  84  3   -23
2025  84  4   -19
2025  84  5   -12
2025  84  6   -11
2025  84  7   -11
2025  84  8   -16
2025  84  9   -17
2025  84 10   -11
2025  84 11   -13
2025  84 12   -13
2025  84 13   -12
2025  84 14   -16
2025  84 15   -13
2025  84 16   -12
2025  84 17   -19
2025  84 18   -29
2025  84 19   -35
2025  84 20   -34
2025  84 21   -30
2025  84 22   -33
2025  84 23   -43
2025  85  0   -51
2025  85  1   -58
2025  85  2   -60
2025  85  3   -51
2025  85  4   -36
2025  85  5   -27
2025  85  6   -26
2025  85  7   -22
2025  85  8   -14
2025  85  9    -3
2025  85 10    -3
2025  85 11    -6
2025  85 12   -25
2025  85 13   -48
2025  85 14   -57
2025  85 15   -51
2025  85 16   -53
2025  85 17   -53
2025  85 18   -44
2025  85 19   -46
2025  85 20   -62
2025  85 21   -57
2025  85 22   -44
2025  85 23   -40
2025  86  0   -31
2025  86  1   -26
2025  86  2   -30
2025  86  3   -30
2025  86  4   -34
2025  86  5   -31
2025  86  6   -47
2025  86  7   -52
2025  86  8   -46
2025  86  9   -42
2025  86 10   -35
2025  86 11   -38
2025  86 12   -43
2025  86 13   -40
2025  86 14   -39
2025  86 15   -37
2025  86 16   -33
2025  86 17   -34
2025  86 18   -33
2025  86 19   -32
2025  86 20   -28
2025  86 21   -24
2025  86 22   -26
2025  86 23   -23
2025  87  0   -17
2025  87  1   -18
2025  87  2   -19
2025  87  3   -19
2025  87  4   -20
2025  87  5   -17
2025  87  6   -19
2025  87  7   -13
2025  87  8   -14
2025  87  9   -16
2025  87 10   -14
2025  87 11   -13
2025  87 12   -14
2025  87 13   -14
2025  87 14   -10
2025  87 15    -8
2025  87 16    -9
2025  87 17    -5
2025  87 18    -7
2025  87 19   -11
2025  87 20   -15
2025  87 21   -21
2025  87 22   -27
2025  87 23   -23
2025  88  0   -15
2025  88  1   -13
2025  88  2   -12
2025  88  3   -15
2025  88  4   -15
2025  88  5   -11
2025  88  6   -12
2025  88  7    -9
2025  88  8    -9
2025  88  9    -8
2025  88 10    -7
2025  88 11   -10
2025  88 12   -12
2025  88 13   -10
2025  88 14    -6
2025  88 15    -1
2025  88 16    -2
2025  88 17    -4
2025  88 18    -2
2025  88 19    -1
2025  88 20    -3
2025  88 21    -1
2025  88 22    -2
2025  88 23    -3
2025  89  0    -1
2025  89  1     5
2025  89  2     8
2025  89  3     8
2025  89  4     8
2025  89  5     7
2025  89  6     5
2025  89  7     6
2025  89  8     3
2025  89  9     1
2025  89 10    -1
2025  89 11     1
2025  89 12     3
2025  89 13     4
2025  89 14     6
2025  89 15     6
2025  89 16     4
2025  89 17     2
2025  89 18    -1
2025  89 19    -3
2025  89 20    -3
2025  89 21    -4
2025  89 22    -1
2025  89 23     1
2025  90  0     2
2025  90  1     3
2025  90  2     4
2025  90  3     4
2025  90  4     4
2025  90  5     5
2025  90  6     8
2025  90  7     5
2025  90  8     5
2025  90  9     3
2025  90 10     0
2025  90 11     1
2025  90 12    -3
2025  90 13     1
2025  90 14     6
2025  90 15     8
2025  90 16    10
2025  90 17    13
2025  90 18    12
2025  90 19    10
2025  90 20     4
2025  90 21     6
2025  90 22     6
2025  90 23     4
2025  91  0    -5
2025  91  1    -1
2025  91  2     0
2025  91  3    -1
2025  91  4    -1
2025  91  5     1
2025  91  6     4
2025  91  7     4
2025  91  8     4
2025  91  9     3
2025  91 10     3
2025  91 11     3
2025  91 12     3
2025  91 13     0
2025  91 14     0
2025  91 15     1
2025  91 16     1
2025  91 17     3
2025  91 18     9
2025  91 19    15
2025  91 20    15
2025  91 21    14
2025  91 22    15
2025  91 23    14
2025  92  0     7
2025  92  1    -9
2025  92  2   -18
2025  92  3   -20
2025  92  4   -25
2025  92  5   -26
2025  92  6   -24
2025  92  7   -26
2025  92  8   -35
2025  92  9   -35
2025  92 10   -36
2025  92 11   -30
2025  92 12   -30
2025  92 13   -27
2025  92 14   -22
2025  92 15   -23
2025  92 16   -24
2025  92 17   -20
2025  92 18   -19
2025  92 19   -24
2025  92 20   -29
2025  92 21   -30
2025  92 22   -37
2025  92 23   -40
2025  93  0   -43
2025  93  1   -46
2025  93  2   -41
2025  93  3   -35
2025  93  4   -28
2025  93  5   -21
2025  93  6   -17
2025  93  7   -11
2025  93  8   -11
2025  93  9    -5
2025  93 10    -1
2025  93 11    -4
2025  93 12   -10
2025  93 13   -25
2025  93 14   -34
2025  93 15   -30
2025  93 16   -20
2025  93 17   -17
2025  93 18   -20
2025  93 19   -37
2025  93 20   -43
2025  93 21   -28
2025  93 22   -18
2025  93 23   -20
2025  94  0   -32
2025  94  1   -26
2025  94  2   -30
2025  94  3   -33
2025  94  4   -33
2025  94  5   -35
2025  94  6   -32
2025  94  7   -37
2025  94  8   -42
2025  94  9   -47
2025  94 10   -48
2025  94 11   -55
2025  94 12   -50
2025  94 13   -61
2025  94 14   -69
2025  94 15   -67
2025  94 16   -60
2025  94 17   -65
2025  94 18   -67
2025  94 19   -64
2025  94 20   -55
2025  94 21   -59
2025  94 22   -70
2025  94 23   -69
2025  95  0   -56
2025  95  1   -51
2025  95  2   -65
2025  95  3   -69
2025  95  4   -59
2025  95  5   -48
2025  95  6   -60
2025  95  7   -61
2025  95  8   -54
2025  95  9   -55
2025  95 10   -60
2025  95 11   -55
2025  95 12   -64
2025  95 13   -61
2025  95 14   -58
2025  95 15   -60
2025  95 16   -60
2025  95 17   -62
2025  95 18   -65
2025  95 19   -69
2025  95 20   -63
2025  95 21   -67
2025  95 22   -57
2025  95 23   -59
2025  96  0   -59
2025  96  1   -60
2025  96  2   -55
2025  96  3   -50
2025  96  4   -44
2025  96  5   -41
2025  96  6   -40
2025  96  7   -39
2025  96  8   -40
2025  96  9   -36
2025  96 10   -37
2025  96 11   -37
2025  96 12   -33
2025  96 13   -35
2025  96 14   -40
2025  96 15   -43
2025  96 16   -39
2025  96 17   -40
2025  96 18   -45
2025  96 19   -48
2025  96 20   -49
2025  96 21   -39
2025  96 22   -38
2025  96 23   -41
2025  97  0   -42
2025  97  1   -41
2025  97  2   -39
2025  97  3   -42
2025  97  4   -41
2025  97  5   -34
2025  97  6   -26
2025  97  7   -21
2025  97  8   -21
2025  97  9   -21
2025  97 10   -21
2025  97 11   -24
2025  97 12   -24
2025  97 13   -23
2025  97 14   -24
2025  97 15   -25
2025  97 16   -25
2025  97 17   -35
2025  97 18   -44
2025  97 19   -45
2025  97 20   -44
2025  97 21   -42
2025  97 22   -44
2025  97 23   -50
2025  98  0   -45
2025  98  1   -36
2025  98  2   -27
2025  98  3   -32
2025  98  4   -30
2025  98  5   -27
2025  98  6   -24
2025  98  7   -26
2025  98  8   -30
2025  98  9   -29
2025  98 10   -28
2025  98 11   -26
2025  98 12   -25
2025  98 13   -20
2025  98 14   -27
2025  98 15   -23
2025  98 16   -21
2025  98 17   -31
2025  98 18   -29
2025  98 19   -31
2025  98 20   -36
2025  98 21   -32
2025  98 22   -31
2025  98 23   -33
2025  99  0   -39
2025  99  1   -38
2025  99  2   -39
2025  99  3   -37
2025  99  4   -31
2025  99  5   -34
2025  99  6   -43
2025  99  7   -51
2025  99  8   -49
2025  99  9   -42
2025  99 10   -52
2025  99 11   -52
2025  99 12   -46
2025  99 13   -47
2025  99 14   -45
2025  99 15   -45
2025  99 16   -42
2025  99 17   -46
2025  99 18   -46
2025  99 19   -44
2025  99 20   -45
2025  99 21   -43
2025  99 22   -42
2025  99 23   -40
2025 100  0   -41
2025 100  1   -35
2025 100  2   -38
2025 100  3   -43
2025 100  4   -43
2025 100  5   -43
2025 100  6   -43
2025 100  7   -36
2025 100  8   -32
2025 100  9   -36
2025 100 10   -33
2025 100 11   -32
2025 100 12   -29
2025 100 13   -28
2025 100 14   -24
2025 100 15   -21
2025 100 16   -18
2025 100 17   -20
2025 100 18   -24
2025 100 19   -24
2025 100 20   -22
2025 100 21   -35
2025 100 22   -45
2025 100 23   -43
2025 101  0   -44
2025 101  1   -42
2025 101  2   -38
2025 101  3   -36
2025 101  4   -29
2025 101  5   -26
2025 101  6   -27
2025 101  7   -25
2025 101  8   -23
2025 101  9   -25
2025 101 10   -24
2025 101 11   -24
2025 101 12   -20
2025 101 13   -23
2025 101 14   -30
2025 101 15   -27
2025 101 16   -26
2025 101 17   -27
2025 101 18   -33
2025 101 19   -42
2025 101 20   -44
2025 101 21   -39
2025 101 22   -38
2025 101 23   -40
2025 102  0   -45
2025 102  1   -41
2025 102  2   -43
2025 102  3   -38
2025 102  4   -31
2025 102  5   -27
2025 102  6   -23
2025 102  7   -31
2025 102  8   -37
2025 102  9   -31
2025 102 10   -24
2025 102 11   -32
2025 102 12   -42
2025 102 13   -43
2025 102 14   -44
2025 102 15   -46
2025 102 16   -49
2025 102 17   -53
2025 102 18   -57
2025 102 19   -60
2025 102 20   -68
2025 102 21   -56
2025 102 22   -46
2025 102 23   -45
2025 103  0   -44
2025 103  1   -36
2025 103  2   -39
2025 103  3   -38
2025 103  4   -33
2025 103  5   -33
2025 103  6   -30
2025 103  7   -27
2025 103  8   -21
2025 103  9   -23
2025 103 10   -25
2025 103 11   -24
2025 103 12   -25
2025 103 13   -26
2025 103 14   -25
2025 103 15   -27
2025 103 16   -22
2025 103 17   -22
2025 103 18   -22
2025 103 19   -29
2025 103 20   -30
2025 103 21   -36
2025 103 22   -42
2025 103 23   -42
2025 104  0   -36
2025 104  1   -26
2025 104  2   -22
2025 104  3   -27
2025 104  4   -34
2025 104  5   -32
2025 104  6   -21
2025 104  7   -28
2025 104  8   -35
2025 104  9   -37
2025 104 10   -34
2025 104 11   -31
2025 104 12   -29
2025 104 13   -28
2025 104 14   -24
2025 104 15   -24
2025 104 16   -27
2025 104 17   -30
2025 104 18   -24
2025 104 19   -28
2025 104 20   -30
2025 104 21   -35
2025 104 22   -36
2025 104 23   -34
2025 105  0   -36
2025 105  1   -29
2025 105  2   -22
2025 105  3   -21
2025 105  4   -22
2025 105  5   -20
2025 105  6   -14
2025 105  7   -15
2025 105  8   -18
2025 105  9   -21
2025 105 10   -20
2025 105 11   -19
2025 105 12   -20
2025 105 13   -22
2025 105 14   -21
2025 105 15   -21
2025 105 16   -21
2025 105 17    -1
2025 105 18    14
2025 105 19     6
2025 105 20    -1
2025 105 21     9
2025 105 22    -2
2025 105 23   -20
2025 106  0   -33
2025 106  1   -21
2025 106  2   -11
2025 106  3   -11
2025 106  4   -16
2025 106  5   -11
2025 106  6    -1
2025 106  7    -1
2025 106  8     7
2025 106  9     5
2025 106 10    -1
2025 106 11    -2
2025 106 12   -36
2025 106 13   -74
2025 106 14  -101
2025 106 15  -113
2025 106 16  -126
2025 106 17  -138
2025 106 18  -130
2025 106 19  -122
2025 106 20  -118
2025 106 21  -110
2025 106 22   -96
2025 106 23   -80
2025 107  0   -75
2025 107  1   -71
2025 107  2   -69
2025 107  3   -52
2025 107  4   -49
2025 107  5   -51
2025 107  6   -52
2025 107  7   -54
2025 107  8   -55
2025 107  9   -50
2025 107 10   -47
2025 107 11   -43
2025 107 12   -41
2025 107 13   -22
2025 107 14   -18
2025 107 15   -20
2025 107 16   -21
2025 107 17   -20
2025 107 18   -19
2025 107 19   -24
2025 107 20   -24
2025 107 21   -26
2025 107 22   -26
2025 107 23   -26
2025 108  0   -27
2025 108  1   -20
2025 108  2   -23
2025 108  3   -46
2025 108  4   -51
2025 108  5   -48
2025 108  6   -41
2025 108  7   -36
2025 108  8   -32
2025 108  9   -33
2025 108 10   -37
2025 108 11   -32
2025 108 12   -30
2025 108 13   -33
2025 108 14   -35
2025 108 15   -38
2025 108 16   -42
2025 108 17   -47
2025 108 18   -47
2025 108 19   -43
2025 108 20   -43
2025 108 21   -42
2025 108 22   -40
2025 108 23   -38
2025 109  0   -39
2025 109  1   -43
2025 109  2   -41
2025 109  3   -37
2025 109  4   -29
2025 109  5   -29
2025 109  6   -34
2025 109  7   -38
2025 109  8   -36
2025 109  9   -33
2025 109 10   -29
2025 109 11   -37
2025 109 12   -42
2025 109 13   -43
2025 109 14   -44
2025 109 15   -42
2025 109 16   -41
2025 109 17   -48
2025 109 18   -48
2025 109 19   -56
2025 109 20   -59
2025 109 21   -63
2025 109 22   -61
2025 109 23   -68
2025 110  0   -62
2025 110  1   -58
2025 110  2   -57
2025 110  3   -57
2025 110  4   -53
2025 110  5   -48
2025 110  6   -38
2025 110  7   -26
2025 110  8   -18
2025 110  9   -23
2025 110 10   -26
2025 110 11   -24
2025 110 12   -23
2025 110 13   -23
2025 110 14   -21
2025 110 15   -18
2025 110 16   -14
2025 110 17   -14
2025 110 18   -11
2025 110 19    -8
2025 110 20    -8
2025 110 21    -7
2025 110 22    -4
2025 110 23     0
2025 111  0    -3
2025 111  1   -14
2025 111  2   -24
2025 111  3   -24
2025 111  4   -32
2025 111  5   -37
2025 111  6   -24
2025 111  7   -16
2025 111  8   -33
2025 111  9   -31
2025 111 10   -22
2025 111 11   -12
2025 111 12    -6
2025 111 13   -29
2025 111 14   -39
2025 111 15   -35
2025 111 16   -35
2025 111 17   -34
2025 111 18   -43
2025 111 19   -47
2025 111 20   -35
2025 111 21   -36
2025 111 22   -33
2025 111 23   -32
2025 112  0   -33
2025 112  1   -35
2025 112  2   -43
2025 112  3   -41
2025 112  4   -33
2025 112  5   -28
2025 112  6   -28
2025 112  7   -24
2025 112  8   -20
2025 112  9   -21
2025 112 10   -17
2025 112 11   -16
2025 112 12   -17
2025 112 13   -17
2025 112 14   -14
2025 112 15   -13
2025 112 16   -15
2025 112 17   -21
2025 112 18   -19
2025 112 19   -19
2025 112 20   -25
2025 112 21   -31
2025 112 22   -29
2025 112 23   -26
2025 113  0   -23
2025 113  1   -19
2025 113  2   -19
2025 113  3   -24
2025 113  4   -20
2025 113  5   -14
2025 113  6    -6
2025 113  7    -5
2025 113  8    -4
2025 113  9    -8
2025 113 10   -12
2025 113 11   -13
2025 113 12   -11
2025 113 13   -11
2025 113 14    -9
2025 113 15   -10
2025 113 16   -11
2025 113 17   -13
2025 113 18   -15
2025 113 19   -15
2025 113 20   -12
2025 113 21   -10
2025 113 22   -10
2025 113 23   -12
2025 114  0   -19
2025 114  1   -14
2025 114  2    -6
2025 114  3   -11
2025 114  4   -11
2025 114  5    -7
2025 114  6    -4
2025 114  7    -7
2025 114  8   -16
2025 114  9   -14
2025 114 10   -16
2025 114 11   -22
2025 114 12   -18
2025 114 13   -25
2025 114 14   -28
2025 114 15   -24
2025 114 16   -23
2025 114 17   -23
2025 114 18   -25
2025 114 19   -27
2025 114 20   -29
2025 114 21   -27
2025 114 22   -23
2025 114 23   -20
2025 115  0   -20
2025 115  1   -15
2025 115  2   -13
2025 115  3   -13
2025 115  4   -10
2025 115  5    -8
2025 115  6    -6
2025 115  7    -7
2025 115  8    -6
2025 115  9    -3
2025 115 10    -3
2025 115 11    -6
2025 115 12    -7
2025 115 13    -6
2025 115 14    -3
2025 115 15    -4
2025 115 16    -5
2025 115 17    -9
2025 115 18   -10
2025 115 19   -13
2025 115 20   -12
2025 115 21   -12
2025 115 22   -14
2025 115 23   -14
2025 116  0   -11
2025 116  1    -6
2025 116  2    -3
2025 116  3    -2
2025 116  4    -1
2025 116  5    -1
2025 116  6     4
2025 116  7     4
2025 116  8     4
2025 116  9     2
2025 116 10     1
2025 116 11    -2
2025 116 12    -4
2025 116 13    -4
2025 116 14    -2
2025 116 15    -4
2025 116 16    -6
2025 116 17    -6
2025 116 18    -4
2025 116 19    -8
2025 116 20    -7
2025 116 21    -5
2025 116 22    -5
2025 116 23    -7
2025 117  0    -6
2025 117  1     1
2025 117  2     5
2025 117  3     2
2025 117  4    -3
2025 117  5     1
2025 117  6     3
2025 117  7     0
2025 117  8     1
2025 117  9     3
2025 117 10     2
2025 117 11     0
2025 117 12    -1
